order_id,order_date,customer_id,region,product_category,product_name,quantity,unit_price,discount
ORD502963,2024-03-16,C101203,West,Electronics,Wireless Earbuds,4,84.71,0.1
ORD500307,2024-01-10,C100754,West,Apparel,Baseball Cap,2,25.05,0.0
ORD503461,2024-12-14,C101290,East,Beauty,Lip Balm Trio,3,16.63,0.0
ORD500813,2024-05-30,C100318,South,Home & Kitchen,Chef's Knife,2,71.75,0.0
ORD500041,2024-09-23,C101914,North,Electronics,USB-C Charger,1,23.7,0.0
ORD503914,2024-11-10,C102321,North,Electronics,Laptop Stand,2,41.97,0.1
ORD501405,2024-11-26,C100527,Central,Electronics,Laptop Stand,3,47.45,0.0
ORD503931,2024-03-09,C100533,West,Beauty,Hand Cream,1,18.33,0.0
ORD501681,2024-11-10,C100139,North,Home & Kitchen,Ceramic Mug Set,1,32.13,0.0
ORD500882,2024-11-10,C101859,South,Home & Kitchen,Storage Containers,1,27.95,0.0
ORD503956,2024-12-26,C102371,South,Apparel,Baseball Cap,2,25.97,0.15
ORD500698,2024-07-29,C100602,Central,Sports & Outdoors,Yoga Mat,1,37.49,0.0
ORD504166,2024-07-29,C100521,South,Apparel,Cotton T-Shirt,2,19.63,0.0
ORD504242,2024-08-30,C100841,West,Apparel,Cotton T-Shirt,1,22.09,0.0
ORD502051,2024-03-19,C101893,North,Apparel,Hoodie,1,52.05,0.0
ORD504175,2024-03-21,C102242,South,Home & Kitchen,Cast Iron Pan,2,52.81,0.0
ORD500215,2024-12-31,C101066,South,Beauty,Hand Cream,1,17.21,0.15
ORD503024,2024-05-27,C101306,East,Apparel,Running Socks,2,13.57,0.0
ORD502146,2024-11-08,C101716,South,Sports & Outdoors,Trekking Poles,4,74.98,0.0
ORD502322,2024-03-09,C101778,South,Electronics,Smart Watch,1,195.15,0.0
ORD503929,2024-04-22,C102277,North,Home & Kitchen,Chef's Knife,2,63.06,0.0
ORD502482,2024-08-17,C100654,Central,Beauty,Sheet Mask Pack,4,20.97,0.0
ORD501370,2024-11-14,C100654,Central,Home & Kitchen,Cast Iron Pan,1,53.78,0.25
ORD501566,2024-07-28,C100469,East,Electronics,USB-C Charger,2,24.4,0.0
ORD502192,2024-10-31,C100481,North,Beauty,Hand Cream,1,18.16,0.0
ORD503596,2024-04-04,C100384,,Apparel,Hoodie,1,54.05,0.0
ORD503771,2024-05-03,C101110,North,Beauty,Hand Cream,2,19.91,0.0
ORD503320,2024-11-27,C102127,South,  Beauty ,Hand Cream,1,17.48,0.15
ORD504351,2024-07-03,C101128,West,Electronics,Wireless Earbuds,2,68.94,0.1
ORD503223,2024-01-31,C100801,South,Electronics,Smart Watch,1,180.99,0.1
ORD504163,2024-07-05,C101395,North,Electronics,USB-C Charger,2,25.07,0.0
ORD501516,2024-06-09,C101301,East,Beauty,Face Serum,1,42.29,0.1
ORD502748,2024-10-10,C101232,North,Sports & Outdoors,Trekking Poles,2,77.64,0.2
ORD502503,2024-06-07,C100488,East,Apparel,Cotton T-Shirt,1,23.45,0.0
ORD503044,2024-06-05,C100667,Central,Sports & Outdoors,Yoga Mat,1,36.86,0.1
ORD501766,2024-01-01,C101249,Central,Electronics,Laptop Stand,4,44.33,0.0
ORD505172,2024-04-11,C101811,East,Beauty,Sheet Mask Pack,2,18.76,0.0
ORD502186,2024-04-14,C100326,West,Home & Kitchen,Ceramic Mug Set,3,33.49,0.1
ORD505071,2024-12-16,C100277,East,Apparel,Baseball Cap,4,24.81,0.0
ORD503308,2024-11-16,C101555,West,Electronics,USB-C Charger,1,24.41,0.25
ORD503731,2024-12-16,C101971,Central,Apparel,Running Socks,1,15.13,0.2
ORD504239,2024-04-02,C100036,,Electronics,Smart Watch,1,184.39,0.0
ORD501037,2024-07-30,C101306,East,Electronics,Bluetooth Speaker,4,58.61,0.0
ORD502437,2024-08-11,C101825,,apparel,Cotton T-Shirt,2,21.44,0.15
ORD502999,2024-12-18,C100643,North,Apparel,Baseball Cap,1,22.13,0.0
ORD501510,2024-08-06,C100265,North,Home & Kitchen,Cast Iron Pan,2,56.91,0.0
ORD500411,2024-12-10,C101421,East,Apparel,Cotton T-Shirt,1,22.86,0.15
ORD504189,2024-10-06,C101567,North,Beauty,Hand Cream,1,18.92,0.0
ORD504008,2024-12-14,C100358,East,Sports & Outdoors,Resistance Bands,1,31.69,0.25
ORD503678,2024-02-03,C101642,East,Home & Kitchen,LED Desk Lamp,1,38.33,0.2
ORD501301,2024-10-15,C100179,West,Beauty,Lip Balm Trio,1,15.25,0.1
ORD503259,2024-06-24,C101893,North,Electronics,Laptop Stand,1,43.43,0.1
ORD501296,2024-07-10,C101068,North,Sports & Outdoors,Yoga Mat,2,38.96,0.0
ORD503904,2024-03-15,C102398,North,Sports & Outdoors,Camping Lantern,1,47.55,0.0
ORD503316,2024-09-04,C101011,East,Home & Kitchen,Ceramic Mug Set,1,30.11,0.15
ORD503475,2024-09-26,C102275,North,Apparel,Denim Jacket,1,84.66,0.0
ORD500777,2024-01-03,C100201,Central,Sports & Outdoors,Water Bottle,4,26.83,0.0
ORD504296,2024-10-09,C100946,West,Apparel,Baseball Cap,1,24.59,0.0
ORD505103,2024-07-02,C101316,East,Electronics,USB-C Charger,1,24.79,0.0
ORD502549,2024-04-19,C100629,West,Electronics,Smart Watch,4,173.8,0.2
ORD505112,2024-08-27,C102572,West,Apparel,Denim Jacket,3,83.65,0.0
ORD503891,2024-12-12,C101965,North,Electronics,Laptop Stand,1,35.06,0.25
ORD500758,2024-03-04,C100197,Central,Apparel,Denim Jacket,1,89.98,0.0
ORD502367,2024-10-20,C101294,South,Sports & Outdoors,Trekking Poles,3,69.46,0.0
ORD502476,2024-08-03,C101693,West,Apparel,Running Socks,1,14.21,0.0
ORD503939,2024-05-28,C101864,West,Apparel,Cotton T-Shirt,1,22.5,0.0
ORD501317,2024-09-11,C101329,North,Electronics,Smart Watch,2,211.44,0.0
ORD503184,2024-02-23,C100247,South,Sports & Outdoors,Resistance Bands,1,27.94,0.2
ORD500073,2024-10-06,C101964,West,Sports & Outdoors,Resistance Bands,1,35.85,0.0
ORD500025,2024-09-13,C101616,North,SPORTS & OUTDOORS,Resistance Bands,2,34.06,0.0
ORD505105,2024-12-29,C100006,West,Beauty,Lip Balm Trio,1,15.88,0.1
ORD503392,2024-03-25,C102346,,Apparel,Running Socks,3,14.63,0.1
ORD505042,2024-08-03,C102387,North,Apparel,Hoodie,2,48.35,0.0
ORD501126,2024-03-05,C101059,West,Apparel,Denim Jacket,2,98.65,0.0
ORD503577,2024-03-06,C102099,North,Beauty,Face Serum,1,47.93,0.0
ORD501139,2024-08-10,C102577,Central,Beauty,Hand Cream,3,18.8,0.0
ORD500505,2024-11-04,C101024,West,Sports & Outdoors,Yoga Mat,3,38.6,0.0
ORD501560,2024-08-31,C101666,Central,Apparel,Cotton T-Shirt,3,22.39,0.0
ORD504925,2024-04-06,C100311,South,Electronics,USB-C Charger,2,25.06,0.0
ORD504354,2024-09-08,C101306,East,Apparel,Running Socks,2,12.01,0.0
ORD505072,2024-09-12,C101305,Central,Apparel,Denim Jacket,1,98.33,0.0
ORD505175,2024-06-26,C100972,North,  Sports & Outdoors ,Water Bottle,1,30.28,0.0
ORD503530,2024-08-25,C100956,West,sports & outdoors,Trekking Poles,3,77.32,0.0
ORD504484,2024-11-25,C102061,South,Electronics,USB-C Charger,4,24.59,0.2
ORD501120,2024-03-20,C102213,East,Apparel,Denim Jacket,2,92.38,0.0
ORD501112,2024-05-06,C100843,South,Apparel,Baseball Cap,1,23.42,0.0
ORD500586,2024-12-30,C100326,West,Electronics,Laptop Stand,2,41.41,0.15
ORD500601,2024-05-20,C100883,East,Home & Kitchen,Ceramic Mug Set,2,32.49,0.15
ORD500611,2024-07-21,C100772,East,Electronics,Bluetooth Speaker,3,55.35,0.0
ORD503186,2024-12-18,C102027,South,  Home & Kitchen ,Cast Iron Pan,1,52.34,0.0
ORD502473,2024-07-05,C100800,West,Sports & Outdoors,Resistance Bands,1,26.94,0.1
ORD502696,2024-03-07,C100049,North,Apparel,Hoodie,1,44.47,0.0
ORD501089,2024-07-01,C100286,North,Apparel,Running Socks,1,14.07,0.0
ORD502737,2024-12-08,C100000,West,Home & Kitchen,Storage Containers,1,30.31,0.2
ORD501535,2024-03-14,C101584,East,Sports & Outdoors,Water Bottle,2,23.78,0.0
ORD503851,2024-11-26,C100217,North,ELECTRONICS,Wireless Earbuds,1,85.25,0.1
ORD501408,2024-08-04,C101730,Central,Electronics,Wireless Earbuds,1,74.15,0.15
ORD502613,2024-11-11,C101984,East,Apparel,Cotton T-Shirt,1,20.89,0.1
ORD500348,2024-05-03,C100751,South,Apparel,Running Socks,4,13.88,0.0
ORD500885,2024-11-01,C102508,East,Home & Kitchen,Ceramic Mug Set,1,35.68,0.1
ORD505170,2024-05-07,C101914,North,Electronics,Bluetooth Speaker,1,58.1,0.0
ORD504752,2024-09-24,C101085,West,Beauty,Face Serum,2,50.05,0.0
ORD500782,2024-06-14,C100580,East,Home & Kitchen,Chef's Knife,2,65.56,0.0
ORD504888,2024-01-22,C102281,North,Apparel,Denim Jacket,4,87.19,0.1
ORD504244,2024-10-28,C101331,East,Sports & Outdoors,Trekking Poles,2,69.69,0.1
ORD500629,2024-11-27,C100941,Central,Apparel,Cotton T-Shirt,1,21.55,0.1
ORD504329,2024-09-25,C102139,Central,Electronics,USB-C Charger,1,24.36,0.0
ORD504847,2024-05-07,C102213,East,Electronics,Smart Watch,1,187.22,0.0
ORD502548,2024-10-19,C102560,East,Electronics,USB-C Charger,1,24.45,0.0
ORD504077,2024-01-03,C102538,North,beauty,Lip Balm Trio,4,16.77,0.0
ORD502457,2024-11-30,C102377,East,Home & Kitchen,Storage Containers,2,31.53,0.0
ORD500408,2024-06-01,C102074,South,Home & Kitchen,Ceramic Mug Set,2,35.53,0.0
ORD503391,2024-04-02,C101447,East,Apparel,Cotton T-Shirt,4,20.05,0.0
ORD500164,2024-12-15,C102176,South,Apparel,Denim Jacket,1,92.42,0.0
ORD503265,2024-04-24,C102320,North,Home & Kitchen,Ceramic Mug Set,4,34.37,0.0
ORD504879,2024-03-06,C100418,North,Beauty,Sheet Mask Pack,2,22.16,0.1
ORD502336,2024-12-31,C102395,Central,Electronics,Bluetooth Speaker,1,64.03,0.15
ORD502038,2024-12-04,C100598,Central,Electronics,Bluetooth Speaker,2,63.82,0.25
ORD501969,2024-06-06,C102531,West,Sports & Outdoors,Resistance Bands,4,29.33,0.15
ORD503508,2024-10-11,C100050,North,Home & Kitchen,Ceramic Mug Set,1,36.52,0.0
ORD504521,2024-09-25,C102083,North,Beauty,Hand Cream,2,19.15,0.0
ORD503570,2024-06-13,C101476,East,Sports & Outdoors,Yoga Mat,2,37.52,0.0
ORD501649,2024-11-02,C100418,North,Sports & Outdoors,Camping Lantern,2,48.11,0.0
ORD504178,2024-10-21,C101658,South,Sports & Outdoors,Yoga Mat,1,34.98,0.0
ORD502426,2024-01-16,C101778,South,Beauty,Sheet Mask Pack,4,21.94,0.1
ORD501087,2024-12-13,C102191,East,Apparel,Running Socks,4,13.95,0.0
ORD505116,2024-10-12,C100197,Central,Apparel,Cotton T-Shirt,4,20.99,0.15
ORD504384,2024-03-30,C100600,East,Electronics,Wireless Earbuds,3,80.93,0.1
ORD503770,2024-07-14,C100473,North,Sports & Outdoors,Trekking Poles,1,75.84,0.0
ORD503139,2024-11-24,C100548,West,Home & Kitchen,Chef's Knife,4,69.47,0.1
ORD502042,2024-02-05,C101772,West,Apparel,Hoodie,1,53.71,0.0
ORD505080,2024-06-14,C102041,West,Electronics,Laptop Stand,1,44.79,0.0
ORD501754,2024-01-14,C102556,North,Electronics,Smart Watch,4,194.94,0.0
ORD500294,2024-10-07,C102389,North,Home & Kitchen,Storage Containers,1,28.47,0.0
ORD504869,2024-11-26,C101432,North,Home & Kitchen,Chef's Knife,4,65.93,0.15
ORD500965,2024-07-02,C102259,East,Electronics,USB-C Charger,2,23.64,0.1
ORD501822,2024-11-04,C101382,East,Apparel,Cotton T-Shirt,2,22.11,0.0
ORD501909,2024-09-29,C100029,West,Beauty,Shampoo Bar,2,11.9,0.0
ORD502914,2024-08-16,C102014,South,Sports & Outdoors,Yoga Mat,4,38.34,0.2
ORD502860,2024-12-19,C101674,West,Apparel,Baseball Cap,2,23.16,0.1
ORD504048,2024-04-20,C101643,North,apparel,Hoodie,1,48.95,0.15
ORD502363,2024-12-09,C100401,Central,Electronics,USB-C Charger,2,23.51,0.1
ORD500528,2024-03-04,C101416,East,Sports & Outdoors,Trekking Poles,1,70.22,0.0
ORD503881,2024-10-26,C100977,South,Sports & Outdoors,Resistance Bands,4,33.01,0.0
ORD505018,2024-07-04,C101494,East,Apparel,Baseball Cap,4,23.16,0.0
ORD503202,2024-06-13,C101470,Central,Electronics,Bluetooth Speaker,1,57.54,0.0
ORD503225,2024-10-22,C100773,Central,Beauty,Hand Cream,1,16.86,0.2
ORD501968,2024-03-29,C100288,East,Electronics,USB-C Charger,4,27.92,0.0
ORD502237,2024-11-01,C101803,West,apparel,Baseball Cap,1,26.93,0.2
ORD500027,2024-07-08,C101120,West,Electronics,USB-C Charger,3,25.48,0.0
ORD504844,2024-11-30,C101622,West,Beauty,Lip Balm Trio,2,18.17,0.15
ORD501673,2024-08-27,C101902,Central,Apparel,Hoodie,1,52.02,0.0
ORD500274,2024-06-04,C101815,East,Beauty,Lip Balm Trio,1,17.06,0.0
ORD501072,2024-06-29,C101247,North,Apparel,Running Socks,1,13.56,0.0
ORD501074,2024-03-11,C102007,North,Beauty,Face Serum,1,47.6,0.0
ORD503902,2024-09-15,C102224,,Sports & Outdoors,Water Bottle,1,25.59,0.0
ORD504158,2024-08-29,C102550,East,Electronics,Smart Watch,1,195.72,0.0
ORD504274,2024-10-22,C100883,East,Home & Kitchen,LED Desk Lamp,4,37.41,0.0
ORD503717,2024-08-29,C102125,South,Beauty,Hand Cream,2,18.59,0.1
ORD500675,2024-11-24,C100427,Central,Electronics,Bluetooth Speaker,2,58.68,0.1
ORD504757,2024-05-02,C101648,Central,Apparel,Denim Jacket,4,94.19,0.0
ORD502302,2024-01-18,C100278,Central,Sports & Outdoors,Water Bottle,2,25.05,0.0
ORD503382,2024-10-13,C101927,West,APPAREL,Hoodie,1,48.65,0.0
ORD504552,2024-01-13,C100955,Central,Sports & Outdoors,Resistance Bands,3,30.59,0.1
ORD501290,2024-03-14,C101681,West,Apparel,Hoodie,1,51.14,0.0
ORD503704,2024-12-12,C101370,North,Sports & Outdoors,Resistance Bands,3,30.12,0.1
ORD500585,2024-11-13,C100609,East,Beauty,Shampoo Bar,2,12.17,0.1
ORD500837,2024-03-29,C102561,West,Electronics,Bluetooth Speaker,4,63.97,0.1
ORD500710,2024-12-24,C101472,North,Apparel,Baseball Cap,1,23.59,0.1
ORD504549,2024-01-27,C101994,East,Sports & Outdoors,Camping Lantern,2,46.52,0.0
ORD502615,2024-12-20,C102578,North,Home & Kitchen,Ceramic Mug Set,4,34.29,0.1
ORD501250,2024-03-10,C102136,South,Beauty,Face Serum,1,39.65,0.0
ORD504456,2024-10-31,C101188,North,Beauty,Hand Cream,3,17.13,0.0
ORD502965,2024-10-02,C102514,North,Beauty,Face Serum,2,47.12,0.0
ORD501437,2024-09-19,C101060,Central,Apparel,Denim Jacket,2,88.78,0.0
ORD502973,2024-08-08,C100750,South,Beauty,Face Serum,1,42.3,0.0
ORD501553,2024-03-26,C102348,North,Beauty,Face Serum,2,45.2,0.0
ORD500816,2024-03-27,C100234,,Beauty,Face Serum,2,50.61,0.0
ORD501243,2024-01-23,C100204,North,Sports & Outdoors,Trekking Poles,2,71.24,0.0
ORD504218,2024-12-31,C102404,West,Electronics,Laptop Stand,2,37.73,0.15
ORD500957,2024-04-05,C100272,North,Home & Kitchen,LED Desk Lamp,1,37.94,0.0
ORD500302,2024-10-04,C100600,East,Apparel,Cotton T-Shirt,1,22.83,0.0
ORD502619,2024-10-22,C101600,Central,Home & Kitchen,Cast Iron Pan,1,56.19,0.0
ORD504918,2024-04-04,C102299,West,Electronics,Bluetooth Speaker,1,55.88,0.0
ORD504258,2024-01-16,C101818,East,Beauty,Face Serum,1,42.92,0.0
ORD502678,2024-10-14,C100452,West,Electronics,Laptop Stand,4,40.9,0.0
ORD503559,2024-11-02,C100953,North,Apparel,Cotton T-Shirt,3,22.21,0.1
ORD502485,2024-11-19,C102139,Central,Sports & Outdoors,Camping Lantern,4,45.09,0.0
ORD503936,2024-03-15,C100314,South,Home & Kitchen,Storage Containers,1,28.18,0.0
ORD505163,2024-11-12,C101600,Central,Beauty,Face Serum,1,39.24,0.1
ORD504071,2024-11-22,C101572,East,Apparel,Cotton T-Shirt,1,20.47,0.15
ORD501063,2024-09-02,C101819,East,Electronics,Bluetooth Speaker,1,59.58,0.0
ORD500872,2024-12-22,C100600,East,Home & Kitchen,Chef's Knife,1,60.37,0.2
ORD505151,2024-12-24,C101899,North,Sports & Outdoors,Camping Lantern,1,43.28,0.1
ORD502819,2024-09-01,C100591,East,Apparel,Running Socks,2,13.86,0.0
ORD504262,2024-08-03,C101340,North,  Apparel ,Running Socks,2,13.71,0.0
ORD500952,2024-08-14,C101943,North,Apparel,Hoodie,3,49.79,0.0
ORD500159,2024-01-03,C101468,West,Apparel,Cotton T-Shirt,2,23.29,0.15
ORD500906,2024-12-27,C100427,Central,Apparel,Running Socks,2,14.24,0.0
ORD500923,2024-04-23,C101778,South,Sports & Outdoors,Camping Lantern,1,43.26,0.0
ORD502770,2024-01-01,C101894,South,Beauty,Sheet Mask Pack,3,22.24,0.0
ORD500059,2024-01-20,C101202,West,Beauty,Shampoo Bar,1,11.28,0.2
ORD502922,2024-06-06,C100600,East,Electronics,Laptop Stand,2,41.83,0.0
ORD504845,2024-05-31,C100709,East,Home & Kitchen,Storage Containers,1,29.47,0.0
ORD505118,2024-01-11,C101744,West,Sports & Outdoors,Camping Lantern,2,42.54,0.0
ORD505115,2024-01-08,C101148,East,Beauty,Face Serum,2,46.12,0.0
ORD503803,2024-09-09,C102141,East,Sports & Outdoors,Camping Lantern,2,40.74,0.0
ORD501975,2024-11-27,C101044,North,Sports & Outdoors,Trekking Poles,4,71.19,0.1
ORD500023,2024-08-23,C100182,East,Home & Kitchen,Storage Containers,2,29.53,0.0
ORD504256,2024-12-12,C102232,North,Electronics,USB-C Charger,1,27.16,0.25
ORD502625,2024-10-03,C102099,North,Sports & Outdoors,Yoga Mat,4,32.18,0.0
ORD500683,2024-10-06,C100111,North,Beauty,Face Serum,4,45.03,0.0
ORD503735,2024-09-27,C101532,East,Home & Kitchen,Chef's Knife,4,69.57,0.0
ORD503063,2024-08-29,C100274,West,Electronics,Bluetooth Speaker,2,54.52,0.0
ORD502394,2024-03-08,C101991,West,Sports & Outdoors,Resistance Bands,1,27.3,0.0
ORD504537,2024-09-13,C100261,West,Electronics,Smart Watch,1,188.64,0.0
ORD503715,2024-09-20,C100207,West,Beauty,Hand Cream,2,17.2,0.1
ORD503603,2024-06-20,C101914,North,  Home & Kitchen ,Ceramic Mug Set,1,35.29,0.0
ORD502140,2024-08-17,C100497,West,Electronics,Laptop Stand,1,41.88,0.0
ORD502056,2024-01-23,C101013,Central,Apparel,Baseball Cap,2,22.85,0.0
ORD502702,2024-08-04,C100452,West,Sports & Outdoors,Trekking Poles,3,75.81,0.1
ORD500228,2024-04-13,C100180,Central,Home & Kitchen,LED Desk Lamp,1,39.29,0.15
ORD500489,2024-11-05,C101914,North,Apparel,Running Socks,2,14.77,0.1
ORD501237,2024-05-18,C101983,South,Electronics,Bluetooth Speaker,1,60.08,0.0
ORD503713,2024-12-13,C102074,South,Sports & Outdoors,Yoga Mat,2,41.82,0.0
ORD500829,2024-09-13,C101395,North,Apparel,Running Socks,2,15.77,0.1
ORD504524,2024-04-05,C101191,South,Apparel,Denim Jacket,2,82.53,0.0
ORD500385,2024-03-23,C101273,East,Beauty,Hand Cream,1,18.21,0.15
ORD504091,2024-05-12,C101688,East,Apparel,Baseball Cap,1,23.57,0.2
ORD502497,2024-12-18,C101572,East,Beauty,Shampoo Bar,2,12.36,0.0
ORD502283,2024-01-27,C100878,East,Apparel,Denim Jacket,3,91.48,0.0
ORD500015,2024-10-31,C102287,West,Beauty,Lip Balm Trio,3,14.89,0.0
ORD501824,2024-03-23,C102414,East,Apparel,Running Socks,4,14.77,0.0
ORD503162,2024-11-14,C101793,West,Apparel,Hoodie,2,48.82,0.15
ORD505093,2024-10-03,C100600,East,Apparel,Baseball Cap,1,25.29,0.0
ORD501388,2024-10-07,C100924,North,Apparel,Denim Jacket,3,89.02,0.0
ORD504717,2024-01-06,C102040,South,Beauty,Face Serum,1,41.35,0.0
ORD501588,2024-10-23,C100231,South,Sports & Outdoors,Yoga Mat,4,42.24,0.2
ORD504824,2024-03-15,C101968,East,Apparel,Cotton T-Shirt,2,24.23,0.1
ORD503348,2024-09-27,C101739,West,Apparel,Running Socks,4,15.99,0.1
ORD505029,2024-05-26,C101044,North,Sports & Outdoors,Resistance Bands,1,32.09,0.0
ORD501751,2024-12-24,C100186,South,Home & Kitchen,LED Desk Lamp,1,35.95,0.0
ORD503274,2024-02-24,C102436,East,Home & Kitchen,Ceramic Mug Set,1,36.88,0.0
ORD501150,2024-08-14,C102187,East,Sports & Outdoors,Yoga Mat,2,35.83,0.0
ORD503426,2024-08-02,C102363,Central,Beauty,Lip Balm Trio,2,14.81,0.0
ORD501304,2024-09-17,C100028,North,Electronics,Laptop Stand,1,41.18,0.0
ORD501231,2024-01-06,C102149,North,Beauty,Shampoo Bar,2,12.09,0.0
ORD502744,2024-11-25,C101356,East,Electronics,Laptop Stand,2,43.27,0.1
ORD501792,2024-11-29,C101771,West,Beauty,Shampoo Bar,2,12.36,0.15
ORD504850,2024-01-06,C101050,West,Sports & Outdoors,Resistance Bands,4,25.5,0.2
ORD503555,2024-12-08,C102077,North,Home & Kitchen,Ceramic Mug Set,3,32.9,0.0
ORD501269,2024-01-25,C100297,West,Apparel,Running Socks,1,15.43,0.0
ORD503160,2024-05-24,C100108,North,Electronics,Laptop Stand,3,39.09,0.15
ORD503488,2024-11-13,C102306,East,Electronics,Smart Watch,2,185.4,0.0
ORD500963,2024-05-12,C100399,East,Apparel,Denim Jacket,2,85.21,0.2
ORD503154,2024-05-21,C100022,Central,Apparel,Denim Jacket,3,89.23,0.0
ORD500497,2024-12-11,C100456,Central,Electronics,USB-C Charger,4,25.36,0.1
ORD500352,2024-07-05,C101879,East,Electronics,USB-C Charger,4,25.89,0.0
ORD501838,2024-08-30,C102233,Central,Electronics,Smart Watch,2,199.81,0.0
ORD503945,2024-11-03,C101754,South,Electronics,USB-C Charger,1,24.54,0.25
ORD504213,2024-11-06,C101811,East,Apparel,Denim Jacket,3,81.98,0.2
ORD500001,2024-01-25,C102197,East,Beauty,Face Serum,1,47.6,0.0
ORD505185,2024-04-28,C100427,,Home & Kitchen,Cast Iron Pan,2,52.16,0.0
ORD505049,2024-12-31,C100941,Central,Apparel,Denim Jacket,1,91.12,0.0
ORD500783,2024-02-16,C101224,North,Electronics,Laptop Stand,4,45.82,0.0
ORD504247,2024-07-03,C101544,East,Home & Kitchen,Ceramic Mug Set,2,34.6,0.1
ORD502396,2024-06-27,C101432,North,Beauty,Hand Cream,2,17.71,0.0
ORD504542,2024-10-15,C100763,North,Sports & Outdoors,Yoga Mat,4,38.91,0.0
ORD500068,2024-04-17,C100883,East,Electronics,Wireless Earbuds,1,75.35,0.0
ORD500403,2024-12-07,C100127,North,Beauty,Hand Cream,2,16.43,0.0
ORD503434,2024-03-17,C100985,Central,Electronics,USB-C Charger,4,25.58,0.0
ORD502229,2024-02-22,C100717,North,Electronics,Bluetooth Speaker,2,58.86,0.2
ORD504958,2024-10-05,C101370,North,Apparel,Baseball Cap,2,26.6,0.0
ORD503428,2024-01-06,C102260,West,Electronics,Bluetooth Speaker,1,62.39,0.0
ORD502139,2024-08-06,C100396,West,Beauty,Face Serum,1,49.09,0.0
ORD501200,2024-08-23,C101815,,Sports & Outdoors,Resistance Bands,3,33.5,0.1
ORD502915,2024-06-14,C102209,North,Home & Kitchen,LED Desk Lamp,2,38.21,0.0
ORD502300,2024-05-06,C101147,West,Home & Kitchen,LED Desk Lamp,2,39.75,0.0
ORD501756,2024-12-28,C101815,East,Apparel,Baseball Cap,1,24.2,0.2
ORD503486,2024-10-28,C102321,North,Home & Kitchen,Storage Containers,4,27.16,0.0
ORD501577,2024-12-29,C102044,Central,Apparel,Denim Jacket,1,90.92,0.0
ORD502719,2024-12-25,C100452,West,Apparel,Denim Jacket,2,89.65,0.15
ORD502241,2024-11-01,C102100,West,Electronics,Bluetooth Speaker,4,61.53,0.0
ORD502774,2024-02-10,C100576,Central,Electronics,Wireless Earbuds,2,68.01,0.2
ORD501507,2024-09-04,C100555,North,Apparel,Denim Jacket,2,93.61,0.0
ORD503749,2024-05-07,C100657,South,Apparel,Hoodie,1,43.17,0.0
ORD502493,2024-01-14,C101028,West,Beauty,Shampoo Bar,3,11.28,0.0
ORD504451,2024-07-25,C100548,West,Home & Kitchen,LED Desk Lamp,1,40.61,0.1
ORD500538,2024-11-07,C102237,South,Home & Kitchen,Chef's Knife,1,75.69,0.1
ORD501330,2024-12-31,C101681,West,Home & Kitchen,Storage Containers,3,30.27,0.0
ORD502303,2024-09-23,C100807,North,Apparel,Cotton T-Shirt,2,23.91,0.0
ORD502499,2024-04-30,C101941,East,Beauty,Face Serum,4,43.34,0.15
ORD501612,2024-01-13,C101069,South,Sports & Outdoors,Yoga Mat,1,33.4,0.15
ORD501488,2024-11-11,C100213,West,Apparel,Baseball Cap,4,24.66,0.1
ORD502018,2024-03-14,C100217,North,Home & Kitchen,Chef's Knife,4,70.37,0.0
ORD501744,2024-01-01,C100838,South,Sports & Outdoors,Trekking Poles,3,80.67,0.0
ORD504203,2024-09-18,C102093,North,Electronics,Bluetooth Speaker,3,66.38,0.0
ORD504945,2024-05-30,C100370,West,Sports & Outdoors,Camping Lantern,3,47.73,0.0
ORD505134,2024-12-09,C101730,Central,Apparel,Running Socks,2,13.91,0.0
ORD501393,2024-12-22,C101374,Central,Sports & Outdoors,Yoga Mat,1,37.35,0.0
ORD501508,2024-07-15,C102414,East,Home & Kitchen,Storage Containers,1,28.13,0.0
ORD501194,2024-08-04,C100370,West,Electronics,USB-C Charger,1,26.85,0.0
ORD504541,2024-12-02,C100429,West,Beauty,Sheet Mask Pack,1,21.29,0.2
ORD505043,2024-02-29,C101727,Central,Electronics,Wireless Earbuds,2,80.63,0.0
ORD503800,2024-03-28,C101739,West,Electronics,Laptop Stand,3,42.36,0.2
ORD504473,2024-03-22,C100146,South,Electronics,Bluetooth Speaker,1,54.84,0.0
ORD501931,2024-12-21,C100943,South,Home & Kitchen,Ceramic Mug Set,2,31.67,0.0
ORD502812,2024-01-05,C101328,South,Sports & Outdoors,Resistance Bands,2,35.04,0.0
ORD503974,2024-11-13,C100932,South,Home & Kitchen,Chef's Knife,2,68.15,0.1
ORD502539,2024-07-23,C101203,West,Electronics,Smart Watch,2,193.61,0.0
ORD502669,2024-03-19,C101293,South,SPORTS & OUTDOORS,Resistance Bands,3,33.01,0.0
ORD503719,2024-11-22,C100782,East,Beauty,Sheet Mask Pack,1,21.24,0.0
ORD503248,2024-07-30,C102548,South,Sports & Outdoors,Camping Lantern,2,38.84,0.0
ORD502822,2024-12-18,C102314,South,Sports & Outdoors,Camping Lantern,2,43.27,0.2
ORD500573,2024-08-05,C101140,South,Apparel,Denim Jacket,2,90.25,0.0
ORD500696,2024-01-07,C100457,East,Electronics,Wireless Earbuds,1,76.09,0.0
ORD504899,2024-08-16,C102251,West,Sports & Outdoors,Camping Lantern,1,41.39,0.0
